,Unnamed: 0,doc_id,doc_index,p_sentence_processed,p_index,entity,entity_id,entity_index,categ,tipo,subtipo,tipo_final,tiporel,corel
3716,4610,ric-74122,88,"Os comix atraíram também uma parcela considerável de artistas da velha guarda. Cansado da censura do Comics Code e empolgado com o movimento, Will Eisner lança um gênero inédito: as novelas gráficas ( Um Contrato com Deus e O Edifício ), uma mistura de literatura e quadrinhos com uma linguagem mais madura e bem mais experimental do que a usada na HQ tradicional. Outro veterano a pedir uma vaga no porão do quadrinho underground foi Harvey Kurtzman . À margem da indústria desde a instituição do Comics Code , ele voltou à cena com a revista Help , uma versão ainda mais pirada da MAD Magazine . Junto com ele vieram os bons companheiros de EC Comics Bill Elder e Wallace Wood , que, nesse período , deu ao mundo a memorável My World , uma fábula pessoal sobre a decadência moral dos Estados Unidos .",857,Bill Elder,ric-74122-159,10,PESSOA,INDIVIDUAL,,individuo,vinculo_inst ident,ric-74122-158 ric-74122-81
3717,4611,ric-74122,88,"Os comix atraíram também uma parcela considerável de artistas da velha guarda. Cansado da censura do Comics Code e empolgado com o movimento, Will Eisner lança um gênero inédito: as novelas gráficas ( Um Contrato com Deus e O Edifício ), uma mistura de literatura e quadrinhos com uma linguagem mais madura e bem mais experimental do que a usada na HQ tradicional. Outro veterano a pedir uma vaga no porão do quadrinho underground foi Harvey Kurtzman . À margem da indústria desde a instituição do Comics Code , ele voltou à cena com a revista Help , uma versão ainda mais pirada da MAD Magazine . Junto com ele vieram os bons companheiros de EC Comics Bill Elder e Wallace Wood , que, nesse período , deu ao mundo a memorável My World , uma fábula pessoal sobre a decadência moral dos Estados Unidos .",857,Wallace Wood,ric-74122-160,11,PESSOA,INDIVIDUAL,,individuo,vinculo_inst ident,ric-74122-158 ric-74122-79
3718,4612,ric-74122,88,"Os comix atraíram também uma parcela considerável de artistas da velha guarda. Cansado da censura do Comics Code e empolgado com o movimento, Will Eisner lança um gênero inédito: as novelas gráficas ( Um Contrato com Deus e O Edifício ), uma mistura de literatura e quadrinhos com uma linguagem mais madura e bem mais experimental do que a usada na HQ tradicional. Outro veterano a pedir uma vaga no porão do quadrinho underground foi Harvey Kurtzman . À margem da indústria desde a instituição do Comics Code , ele voltou à cena com a revista Help , uma versão ainda mais pirada da MAD Magazine . Junto com ele vieram os bons companheiros de EC Comics Bill Elder e Wallace Wood , que, nesse período , deu ao mundo a memorável My World , uma fábula pessoal sobre a decadência moral dos Estados Unidos .",857,nesse período,ric-74122-161,12,TEMPO,TEMPO_CALEND,DATA,tempo,,
3719,4613,ric-74122,88,"Os comix atraíram também uma parcela considerável de artistas da velha guarda. Cansado da censura do Comics Code e empolgado com o movimento, Will Eisner lança um gênero inédito: as novelas gráficas ( Um Contrato com Deus e O Edifício ), uma mistura de literatura e quadrinhos com uma linguagem mais madura e bem mais experimental do que a usada na HQ tradicional. Outro veterano a pedir uma vaga no porão do quadrinho underground foi Harvey Kurtzman . À margem da indústria desde a instituição do Comics Code , ele voltou à cena com a revista Help , uma versão ainda mais pirada da MAD Magazine . Junto com ele vieram os bons companheiros de EC Comics Bill Elder e Wallace Wood , que, nesse período , deu ao mundo a memorável My World , uma fábula pessoal sobre a decadência moral dos Estados Unidos .",857,My World,ric-74122-162,13,OBRA,REPRODUZIDA,,obra,obra_de,ric-74122-79
3720,4614,ric-74122,88,"Os comix atraíram também uma parcela considerável de artistas da velha guarda. Cansado da censura do Comics Code e empolgado com o movimento, Will Eisner lança um gênero inédito: as novelas gráficas ( Um Contrato com Deus e O Edifício ), uma mistura de literatura e quadrinhos com uma linguagem mais madura e bem mais experimental do que a usada na HQ tradicional. Outro veterano a pedir uma vaga no porão do quadrinho underground foi Harvey Kurtzman . À margem da indústria desde a instituição do Comics Code , ele voltou à cena com a revista Help , uma versão ainda mais pirada da MAD Magazine . Junto com ele vieram os bons companheiros de EC Comics Bill Elder e Wallace Wood , que, nesse período , deu ao mundo a memorável My World , uma fábula pessoal sobre a decadência moral dos Estados Unidos .",857,Estados Unidos,ric-74122-163,14,PESSOA,POVO,,organizacao,ident,ric-74122-26
3721,4615,ric-81275,89,"Quadrinhos e pop art - É neste processo de renovação da sociedade norte-americana que a pop art ganha um impulso e, de certa forma, contribui para que os quadrinhos voltem de novo a ser tratados como coisa séria. Os artistas procuravam demolir a rigidez e a seriedade das artes plásticas através de ícones da sociedade ocidental. Garrafas de Coca Cola, latas de sopa, símbolos gráficos usados em estações de metrô eram usados em associações livres que permitiam o estabelecimento de relações simbólicas e afetivas com as obras em questão. Era uma arte que se valia da repetição de signos conhecidos no intuito de buscar uma identificação com o público a que ela se destinava. A idéia era eliminar as barreiras entre as culturas erudita e popular.",858,Coca Cola,ric-81275-614,0,COISA,CLASSE,,outro,,
3722,4616,ric-81275,89,"Sendo assim, é compreensível que os grandes nomes da pop art utilizassem também as histórias em quadrinhos como um elemento a mais dentro de seus trabalhos. Afinal, a linguagem das HQs, um balão de texto ligado a uma imagem, possibilita a compreensão imediata da mensagem. Além do que, graficamente, eles dispunham de inúmeras referências que serviriam de parâmetro para os pintores pop. Isso pode ser visto na obra de Roy Lichtenstein e seus painéis diretamente copiados de tiras de jornal e, em menor escala, no trabalho de Andy Warhol. Neste caso, mais em decorrência da forma como ele dispunha suas obras - utilizando a narrativa seqüencial em cores primárias nos célebres retratos de Marilyn Monroe, Mao Tsé Tung e James Dean - do que propriamente por se comportar como um quadrinhista tradicional.",859,HQs,ric-81275-615,0,COISA,CLASSE,,outro,,
3723,4617,ric-81275,89,"Sendo assim, é compreensível que os grandes nomes da pop art utilizassem também as histórias em quadrinhos como um elemento a mais dentro de seus trabalhos. Afinal, a linguagem das HQs, um balão de texto ligado a uma imagem, possibilita a compreensão imediata da mensagem. Além do que, graficamente, eles dispunham de inúmeras referências que serviriam de parâmetro para os pintores pop. Isso pode ser visto na obra de Roy Lichtenstein e seus painéis diretamente copiados de tiras de jornal e, em menor escala, no trabalho de Andy Warhol. Neste caso, mais em decorrência da forma como ele dispunha suas obras - utilizando a narrativa seqüencial em cores primárias nos célebres retratos de Marilyn Monroe, Mao Tsé Tung e James Dean - do que propriamente por se comportar como um quadrinhista tradicional.",859,Roy Lichtenstein,ric-81275-616,1,PESSOA,INDIVIDUAL,,individuo,,
3724,4618,ric-81275,89,"Sendo assim, é compreensível que os grandes nomes da pop art utilizassem também as histórias em quadrinhos como um elemento a mais dentro de seus trabalhos. Afinal, a linguagem das HQs, um balão de texto ligado a uma imagem, possibilita a compreensão imediata da mensagem. Além do que, graficamente, eles dispunham de inúmeras referências que serviriam de parâmetro para os pintores pop. Isso pode ser visto na obra de Roy Lichtenstein e seus painéis diretamente copiados de tiras de jornal e, em menor escala, no trabalho de Andy Warhol. Neste caso, mais em decorrência da forma como ele dispunha suas obras - utilizando a narrativa seqüencial em cores primárias nos célebres retratos de Marilyn Monroe, Mao Tsé Tung e James Dean - do que propriamente por se comportar como um quadrinhista tradicional.",859,Andy Warhol,ric-81275-617,2,PESSOA,INDIVIDUAL,,individuo,,
3725,4619,ric-81275,89,"Sendo assim, é compreensível que os grandes nomes da pop art utilizassem também as histórias em quadrinhos como um elemento a mais dentro de seus trabalhos. Afinal, a linguagem das HQs, um balão de texto ligado a uma imagem, possibilita a compreensão imediata da mensagem. Além do que, graficamente, eles dispunham de inúmeras referências que serviriam de parâmetro para os pintores pop. Isso pode ser visto na obra de Roy Lichtenstein e seus painéis diretamente copiados de tiras de jornal e, em menor escala, no trabalho de Andy Warhol. Neste caso, mais em decorrência da forma como ele dispunha suas obras - utilizando a narrativa seqüencial em cores primárias nos célebres retratos de Marilyn Monroe, Mao Tsé Tung e James Dean - do que propriamente por se comportar como um quadrinhista tradicional.",859,Marilyn Monroe,ric-81275-618,3,PESSOA,INDIVIDUAL,,individuo,,
3726,4620,ric-81275,89,"Sendo assim, é compreensível que os grandes nomes da pop art utilizassem também as histórias em quadrinhos como um elemento a mais dentro de seus trabalhos. Afinal, a linguagem das HQs, um balão de texto ligado a uma imagem, possibilita a compreensão imediata da mensagem. Além do que, graficamente, eles dispunham de inúmeras referências que serviriam de parâmetro para os pintores pop. Isso pode ser visto na obra de Roy Lichtenstein e seus painéis diretamente copiados de tiras de jornal e, em menor escala, no trabalho de Andy Warhol. Neste caso, mais em decorrência da forma como ele dispunha suas obras - utilizando a narrativa seqüencial em cores primárias nos célebres retratos de Marilyn Monroe, Mao Tsé Tung e James Dean - do que propriamente por se comportar como um quadrinhista tradicional.",859,Mao Tsé Tung,ric-81275-619,4,PESSOA,INDIVIDUAL,,individuo,,
3727,4621,ric-81275,89,"Sendo assim, é compreensível que os grandes nomes da pop art utilizassem também as histórias em quadrinhos como um elemento a mais dentro de seus trabalhos. Afinal, a linguagem das HQs, um balão de texto ligado a uma imagem, possibilita a compreensão imediata da mensagem. Além do que, graficamente, eles dispunham de inúmeras referências que serviriam de parâmetro para os pintores pop. Isso pode ser visto na obra de Roy Lichtenstein e seus painéis diretamente copiados de tiras de jornal e, em menor escala, no trabalho de Andy Warhol. Neste caso, mais em decorrência da forma como ele dispunha suas obras - utilizando a narrativa seqüencial em cores primárias nos célebres retratos de Marilyn Monroe, Mao Tsé Tung e James Dean - do que propriamente por se comportar como um quadrinhista tradicional.",859,James Dean,ric-81275-620,5,PESSOA,INDIVIDUAL,,individuo,,
3728,4622,ric-81275,89,"Ao levar para as galerias a estética das HQs, a pop arte fez com que os quadrinhos ganhassem de volta o respeito que haviam perdido na década de 50. Claro que isso não seria possível sem a renovação promovida pelos Comix. Com a pop art os quadrinhos passaram a ser aceitos por uma camada mais intelectualizada da sociedade. Jules Feiffer tem suas tiras publicadas nas páginas da elitista New Yorker. Na Europa, François Truffaut, Alain Resnais, Federico Fellini e Umberto Eco, teorizam sobre as HQs e declaram seu amor aos quadrinistas norte-americanos. Com a benção da pop art, finalmente as histórias em quadrinhos viraram coisa de gente grande.",860,HQs,ric-81275-622,0,COISA,CLASSE,,outro,ident,ric-81275-615
3729,4623,ric-81275,89,"Ao levar para as galerias a estética das HQs, a pop arte fez com que os quadrinhos ganhassem de volta o respeito que haviam perdido na década de 50. Claro que isso não seria possível sem a renovação promovida pelos Comix. Com a pop art os quadrinhos passaram a ser aceitos por uma camada mais intelectualizada da sociedade. Jules Feiffer tem suas tiras publicadas nas páginas da elitista New Yorker. Na Europa, François Truffaut, Alain Resnais, Federico Fellini e Umberto Eco, teorizam sobre as HQs e declaram seu amor aos quadrinistas norte-americanos. Com a benção da pop art, finalmente as histórias em quadrinhos viraram coisa de gente grande.",860,na década de 50,ric-81275-623,1,TEMPO,TEMPO_CALEND,DATA,tempo,,
3730,4624,ric-81275,89,"Ao levar para as galerias a estética das HQs, a pop arte fez com que os quadrinhos ganhassem de volta o respeito que haviam perdido na década de 50. Claro que isso não seria possível sem a renovação promovida pelos Comix. Com a pop art os quadrinhos passaram a ser aceitos por uma camada mais intelectualizada da sociedade. Jules Feiffer tem suas tiras publicadas nas páginas da elitista New Yorker. Na Europa, François Truffaut, Alain Resnais, Federico Fellini e Umberto Eco, teorizam sobre as HQs e declaram seu amor aos quadrinistas norte-americanos. Com a benção da pop art, finalmente as histórias em quadrinhos viraram coisa de gente grande.",860,Comix,ric-81275-624,2,ABSTRACCAO|COISA|PESSOA,DISCIPLINA|CLASSE|GRUPOMEMBRO,,organizacao,incluido,ric-81275-615
3731,4625,ric-81275,89,"Ao levar para as galerias a estética das HQs, a pop arte fez com que os quadrinhos ganhassem de volta o respeito que haviam perdido na década de 50. Claro que isso não seria possível sem a renovação promovida pelos Comix. Com a pop art os quadrinhos passaram a ser aceitos por uma camada mais intelectualizada da sociedade. Jules Feiffer tem suas tiras publicadas nas páginas da elitista New Yorker. Na Europa, François Truffaut, Alain Resnais, Federico Fellini e Umberto Eco, teorizam sobre as HQs e declaram seu amor aos quadrinistas norte-americanos. Com a benção da pop art, finalmente as histórias em quadrinhos viraram coisa de gente grande.",860,Jules Feiffer,ric-81275-625,3,PESSOA,INDIVIDUAL,,individuo,incluido,ric-81275-624
3732,4626,ric-81275,89,"Ao levar para as galerias a estética das HQs, a pop arte fez com que os quadrinhos ganhassem de volta o respeito que haviam perdido na década de 50. Claro que isso não seria possível sem a renovação promovida pelos Comix. Com a pop art os quadrinhos passaram a ser aceitos por uma camada mais intelectualizada da sociedade. Jules Feiffer tem suas tiras publicadas nas páginas da elitista New Yorker. Na Europa, François Truffaut, Alain Resnais, Federico Fellini e Umberto Eco, teorizam sobre as HQs e declaram seu amor aos quadrinistas norte-americanos. Com a benção da pop art, finalmente as histórias em quadrinhos viraram coisa de gente grande.",860,New Yorker,ric-81275-630,4,COISA,CLASSE,,outro,,
3733,4627,ric-81275,89,"Ao levar para as galerias a estética das HQs, a pop arte fez com que os quadrinhos ganhassem de volta o respeito que haviam perdido na década de 50. Claro que isso não seria possível sem a renovação promovida pelos Comix. Com a pop art os quadrinhos passaram a ser aceitos por uma camada mais intelectualizada da sociedade. Jules Feiffer tem suas tiras publicadas nas páginas da elitista New Yorker. Na Europa, François Truffaut, Alain Resnais, Federico Fellini e Umberto Eco, teorizam sobre as HQs e declaram seu amor aos quadrinistas norte-americanos. Com a benção da pop art, finalmente as histórias em quadrinhos viraram coisa de gente grande.",860,Europa,ric-81275-631,5,LOCAL,HUMANO,DIVISAO,local,,
3734,4628,ric-81275,89,"Ao levar para as galerias a estética das HQs, a pop arte fez com que os quadrinhos ganhassem de volta o respeito que haviam perdido na década de 50. Claro que isso não seria possível sem a renovação promovida pelos Comix. Com a pop art os quadrinhos passaram a ser aceitos por uma camada mais intelectualizada da sociedade. Jules Feiffer tem suas tiras publicadas nas páginas da elitista New Yorker. Na Europa, François Truffaut, Alain Resnais, Federico Fellini e Umberto Eco, teorizam sobre as HQs e declaram seu amor aos quadrinistas norte-americanos. Com a benção da pop art, finalmente as histórias em quadrinhos viraram coisa de gente grande.",860,François Truffaut,ric-81275-626,6,PESSOA,INDIVIDUAL,,individuo,,
3735,4629,ric-81275,89,"Ao levar para as galerias a estética das HQs, a pop arte fez com que os quadrinhos ganhassem de volta o respeito que haviam perdido na década de 50. Claro que isso não seria possível sem a renovação promovida pelos Comix. Com a pop art os quadrinhos passaram a ser aceitos por uma camada mais intelectualizada da sociedade. Jules Feiffer tem suas tiras publicadas nas páginas da elitista New Yorker. Na Europa, François Truffaut, Alain Resnais, Federico Fellini e Umberto Eco, teorizam sobre as HQs e declaram seu amor aos quadrinistas norte-americanos. Com a benção da pop art, finalmente as histórias em quadrinhos viraram coisa de gente grande.",860,Alain Resnais,ric-81275-627,7,PESSOA,INDIVIDUAL,,individuo,,
3736,4630,ric-81275,89,"Ao levar para as galerias a estética das HQs, a pop arte fez com que os quadrinhos ganhassem de volta o respeito que haviam perdido na década de 50. Claro que isso não seria possível sem a renovação promovida pelos Comix. Com a pop art os quadrinhos passaram a ser aceitos por uma camada mais intelectualizada da sociedade. Jules Feiffer tem suas tiras publicadas nas páginas da elitista New Yorker. Na Europa, François Truffaut, Alain Resnais, Federico Fellini e Umberto Eco, teorizam sobre as HQs e declaram seu amor aos quadrinistas norte-americanos. Com a benção da pop art, finalmente as histórias em quadrinhos viraram coisa de gente grande.",860,Federico Fellini,ric-81275-628,8,PESSOA,INDIVIDUAL,,individuo,,
3737,4631,ric-81275,89,"Ao levar para as galerias a estética das HQs, a pop arte fez com que os quadrinhos ganhassem de volta o respeito que haviam perdido na década de 50. Claro que isso não seria possível sem a renovação promovida pelos Comix. Com a pop art os quadrinhos passaram a ser aceitos por uma camada mais intelectualizada da sociedade. Jules Feiffer tem suas tiras publicadas nas páginas da elitista New Yorker. Na Europa, François Truffaut, Alain Resnais, Federico Fellini e Umberto Eco, teorizam sobre as HQs e declaram seu amor aos quadrinistas norte-americanos. Com a benção da pop art, finalmente as histórias em quadrinhos viraram coisa de gente grande.",860,Umberto Eco,ric-81275-629,9,PESSOA,INDIVIDUAL,,individuo,,
3738,4632,ric-81275,89,"Ao levar para as galerias a estética das HQs, a pop arte fez com que os quadrinhos ganhassem de volta o respeito que haviam perdido na década de 50. Claro que isso não seria possível sem a renovação promovida pelos Comix. Com a pop art os quadrinhos passaram a ser aceitos por uma camada mais intelectualizada da sociedade. Jules Feiffer tem suas tiras publicadas nas páginas da elitista New Yorker. Na Europa, François Truffaut, Alain Resnais, Federico Fellini e Umberto Eco, teorizam sobre as HQs e declaram seu amor aos quadrinistas norte-americanos. Com a benção da pop art, finalmente as histórias em quadrinhos viraram coisa de gente grande.",860,HQs,ric-81275-632,10,COISA,CLASSE,,outro,ident,ric-81275-615
3739,4633,ric-81275,89,"A quebra de valores promovida pela pop art, pela contracultura, pelos comix e pela beat generation influenciou ainda o jornalismo e a literatura. Hunter S. Thompson e Tom Wolfe criam o ""new journalism"" e inventam uma nova forma de narrativa, misturando a notícia a impressões pessoais e estados alterados de consciência. Se, por um lado, Thompson experimentou todos os tipos de substâncias legais e ilegais para escrever Fear & Loathing in Las Vegas, um relato de suas maluquices na capital mundial do jogo, Wolfe desenvolveu uma linguagem acelerada e dinâmica parecida com as narrativas das HQs. Inclusive com a utilização de onomatopéias:",861,Hunter S. Thompson,ric-81275-633,0,PESSOA,INDIVIDUAL,,individuo,,
3740,4634,ric-81275,89,"A quebra de valores promovida pela pop art, pela contracultura, pelos comix e pela beat generation influenciou ainda o jornalismo e a literatura. Hunter S. Thompson e Tom Wolfe criam o ""new journalism"" e inventam uma nova forma de narrativa, misturando a notícia a impressões pessoais e estados alterados de consciência. Se, por um lado, Thompson experimentou todos os tipos de substâncias legais e ilegais para escrever Fear & Loathing in Las Vegas, um relato de suas maluquices na capital mundial do jogo, Wolfe desenvolveu uma linguagem acelerada e dinâmica parecida com as narrativas das HQs. Inclusive com a utilização de onomatopéias:",861,Tom Wolfe,ric-81275-634,1,PESSOA,INDIVIDUAL,,individuo,,
3741,4635,ric-81275,89,"A quebra de valores promovida pela pop art, pela contracultura, pelos comix e pela beat generation influenciou ainda o jornalismo e a literatura. Hunter S. Thompson e Tom Wolfe criam o ""new journalism"" e inventam uma nova forma de narrativa, misturando a notícia a impressões pessoais e estados alterados de consciência. Se, por um lado, Thompson experimentou todos os tipos de substâncias legais e ilegais para escrever Fear & Loathing in Las Vegas, um relato de suas maluquices na capital mundial do jogo, Wolfe desenvolveu uma linguagem acelerada e dinâmica parecida com as narrativas das HQs. Inclusive com a utilização de onomatopéias:",861,Thompson,ric-81275-635,2,PESSOA,INDIVIDUAL,,individuo,ident,ric-81275-633
3742,4636,ric-81275,89,"A quebra de valores promovida pela pop art, pela contracultura, pelos comix e pela beat generation influenciou ainda o jornalismo e a literatura. Hunter S. Thompson e Tom Wolfe criam o ""new journalism"" e inventam uma nova forma de narrativa, misturando a notícia a impressões pessoais e estados alterados de consciência. Se, por um lado, Thompson experimentou todos os tipos de substâncias legais e ilegais para escrever Fear & Loathing in Las Vegas, um relato de suas maluquices na capital mundial do jogo, Wolfe desenvolveu uma linguagem acelerada e dinâmica parecida com as narrativas das HQs. Inclusive com a utilização de onomatopéias:",861,Fear & Loathing in Las Vegas,ric-81275-637,3,OBRA,REPRODUZIDA,LIVRO,obra,obra_de,ric-81275-633
3743,4637,ric-81275,89,"A quebra de valores promovida pela pop art, pela contracultura, pelos comix e pela beat generation influenciou ainda o jornalismo e a literatura. Hunter S. Thompson e Tom Wolfe criam o ""new journalism"" e inventam uma nova forma de narrativa, misturando a notícia a impressões pessoais e estados alterados de consciência. Se, por um lado, Thompson experimentou todos os tipos de substâncias legais e ilegais para escrever Fear & Loathing in Las Vegas, um relato de suas maluquices na capital mundial do jogo, Wolfe desenvolveu uma linguagem acelerada e dinâmica parecida com as narrativas das HQs. Inclusive com a utilização de onomatopéias:",861,Wolfe,ric-81275-636,4,PESSOA,INDIVIDUAL,,individuo,ident,ric-81275-634
3744,4638,ric-81275,89,"A quebra de valores promovida pela pop art, pela contracultura, pelos comix e pela beat generation influenciou ainda o jornalismo e a literatura. Hunter S. Thompson e Tom Wolfe criam o ""new journalism"" e inventam uma nova forma de narrativa, misturando a notícia a impressões pessoais e estados alterados de consciência. Se, por um lado, Thompson experimentou todos os tipos de substâncias legais e ilegais para escrever Fear & Loathing in Las Vegas, um relato de suas maluquices na capital mundial do jogo, Wolfe desenvolveu uma linguagem acelerada e dinâmica parecida com as narrativas das HQs. Inclusive com a utilização de onomatopéias:",861,HQs,ric-81275-638,5,COISA,CLASSE,,outro,ident,ric-81275-615
3745,4639,ric-81275,89,"""mesmo que alguém quebrasse a corrente e em que todos fluíam e fosse bater de encontro ao asfalto da Grande Estrada a noventa quilômetros por hora - eles possuiam isso gravado na fita - e podiam tocar muitas vezes em retardos variáveis, skakkkkkkkkkkk-akkkkkkkk-akkkkk-akkkkkeeeeeeeeeeeeeeeeeeeeeeeeeeeee",862,Grande Estrada,ric-81275-639,0,LOCAL,HUMANO,RUA,local,,
3746,4640,ric-81275,89,"""mesmo que alguém quebrasse a corrente e em que todos fluíam e fosse bater de encontro ao asfalto da Grande Estrada a noventa quilômetros por hora - eles possuiam isso gravado na fita - e podiam tocar muitas vezes em retardos variáveis, skakkkkkkkkkkk-akkkkkkkk-akkkkk-akkkkkeeeeeeeeeeeeeeeeeeeeeeeeeeeee",862,muitas vezes,ric-81275-640,1,TEMPO,FREQUENCIA,,tempo,,
3747,4641,ric-81275,89,VOCÊ É DEUS ...,867,DEUS,ric-81275-166,0,PESSOA,INDIVIDUAL,,individuo,,
3748,4642,ric-81275,89,Tom Wolfe - O Teste do Ácido do Refresco Elétrico,869,Tom Wolfe,ric-81275-642,0,PESSOA,INDIVIDUAL,,individuo,ident,ric-81275-634
3749,4643,ric-81275,89,"Essa foi a estética vigente dos primeiros textos da literatura underground norte-americana. Em livros como V, O Leilão do Lote 49 e Arco Íris da Gravidade, todos publicados no período que vai de 61 a 73, o escritor Thomas Pynchon freqüentemente adota um modelo de narrativa semelhante ao das histórias em quadrinhos e nos diverte com aviões sendo abatidos por uma rajada de tortas de creme, sátiras ao quadrinho de herói (o personagem Homem Foguete é claramente inspirado no Capitão América), monstros imensos que surgem do nada, ratos falantes, uma rolha assassina que persegue um casal em pleno ato sexual e personagens como nomes improváveis e absurdos (Benny Profane, Oedipa e Mucho Maas, Pierce Inverarity, Fausto Magistral, Tyrone Slothrop, General Pudding, Pig Bodine...). Quem também se utiliza do humor quase infantil das HQs é Kurt Vonnegut em seu manifesto anti-militarista Matadouro 5 e no experimental Timequake. Foi essa reciclagem da cultura de massa norte-americana e a sua junção com os valores emergentes da contracultura que permitiu o surgimento de uma narrativa genuinamente pós-moderna, um gênero que, além de bastante divertido, deixou fortes marcas na literatura norte-americana. Dos anos 60 até os dias de hoje.",870,V,ric-81275-643,0,OBRA,REPRODUZIDA,,obra,,
3750,4644,ric-81275,89,"Essa foi a estética vigente dos primeiros textos da literatura underground norte-americana. Em livros como V, O Leilão do Lote 49 e Arco Íris da Gravidade, todos publicados no período que vai de 61 a 73, o escritor Thomas Pynchon freqüentemente adota um modelo de narrativa semelhante ao das histórias em quadrinhos e nos diverte com aviões sendo abatidos por uma rajada de tortas de creme, sátiras ao quadrinho de herói (o personagem Homem Foguete é claramente inspirado no Capitão América), monstros imensos que surgem do nada, ratos falantes, uma rolha assassina que persegue um casal em pleno ato sexual e personagens como nomes improváveis e absurdos (Benny Profane, Oedipa e Mucho Maas, Pierce Inverarity, Fausto Magistral, Tyrone Slothrop, General Pudding, Pig Bodine...). Quem também se utiliza do humor quase infantil das HQs é Kurt Vonnegut em seu manifesto anti-militarista Matadouro 5 e no experimental Timequake. Foi essa reciclagem da cultura de massa norte-americana e a sua junção com os valores emergentes da contracultura que permitiu o surgimento de uma narrativa genuinamente pós-moderna, um gênero que, além de bastante divertido, deixou fortes marcas na literatura norte-americana. Dos anos 60 até os dias de hoje.",870,O Leilão do Lote 49,ric-81275-644,1,OBRA,REPRODUZIDA,,obra,,
3751,4645,ric-81275,89,"Essa foi a estética vigente dos primeiros textos da literatura underground norte-americana. Em livros como V, O Leilão do Lote 49 e Arco Íris da Gravidade, todos publicados no período que vai de 61 a 73, o escritor Thomas Pynchon freqüentemente adota um modelo de narrativa semelhante ao das histórias em quadrinhos e nos diverte com aviões sendo abatidos por uma rajada de tortas de creme, sátiras ao quadrinho de herói (o personagem Homem Foguete é claramente inspirado no Capitão América), monstros imensos que surgem do nada, ratos falantes, uma rolha assassina que persegue um casal em pleno ato sexual e personagens como nomes improváveis e absurdos (Benny Profane, Oedipa e Mucho Maas, Pierce Inverarity, Fausto Magistral, Tyrone Slothrop, General Pudding, Pig Bodine...). Quem também se utiliza do humor quase infantil das HQs é Kurt Vonnegut em seu manifesto anti-militarista Matadouro 5 e no experimental Timequake. Foi essa reciclagem da cultura de massa norte-americana e a sua junção com os valores emergentes da contracultura que permitiu o surgimento de uma narrativa genuinamente pós-moderna, um gênero que, além de bastante divertido, deixou fortes marcas na literatura norte-americana. Dos anos 60 até os dias de hoje.",870,Arco Íris da Gravidade,ric-81275-645,2,OBRA,REPRODUZIDA,,obra,,
3752,4646,ric-81275,89,"Essa foi a estética vigente dos primeiros textos da literatura underground norte-americana. Em livros como V, O Leilão do Lote 49 e Arco Íris da Gravidade, todos publicados no período que vai de 61 a 73, o escritor Thomas Pynchon freqüentemente adota um modelo de narrativa semelhante ao das histórias em quadrinhos e nos diverte com aviões sendo abatidos por uma rajada de tortas de creme, sátiras ao quadrinho de herói (o personagem Homem Foguete é claramente inspirado no Capitão América), monstros imensos que surgem do nada, ratos falantes, uma rolha assassina que persegue um casal em pleno ato sexual e personagens como nomes improváveis e absurdos (Benny Profane, Oedipa e Mucho Maas, Pierce Inverarity, Fausto Magistral, Tyrone Slothrop, General Pudding, Pig Bodine...). Quem também se utiliza do humor quase infantil das HQs é Kurt Vonnegut em seu manifesto anti-militarista Matadouro 5 e no experimental Timequake. Foi essa reciclagem da cultura de massa norte-americana e a sua junção com os valores emergentes da contracultura que permitiu o surgimento de uma narrativa genuinamente pós-moderna, um gênero que, além de bastante divertido, deixou fortes marcas na literatura norte-americana. Dos anos 60 até os dias de hoje.",870,no período,ric-81275-77,3,TEMPO,TEMPO_CALEND,DATA,tempo,,
3753,4647,ric-81275,89,"Essa foi a estética vigente dos primeiros textos da literatura underground norte-americana. Em livros como V, O Leilão do Lote 49 e Arco Íris da Gravidade, todos publicados no período que vai de 61 a 73, o escritor Thomas Pynchon freqüentemente adota um modelo de narrativa semelhante ao das histórias em quadrinhos e nos diverte com aviões sendo abatidos por uma rajada de tortas de creme, sátiras ao quadrinho de herói (o personagem Homem Foguete é claramente inspirado no Capitão América), monstros imensos que surgem do nada, ratos falantes, uma rolha assassina que persegue um casal em pleno ato sexual e personagens como nomes improváveis e absurdos (Benny Profane, Oedipa e Mucho Maas, Pierce Inverarity, Fausto Magistral, Tyrone Slothrop, General Pudding, Pig Bodine...). Quem também se utiliza do humor quase infantil das HQs é Kurt Vonnegut em seu manifesto anti-militarista Matadouro 5 e no experimental Timequake. Foi essa reciclagem da cultura de massa norte-americana e a sua junção com os valores emergentes da contracultura que permitiu o surgimento de uma narrativa genuinamente pós-moderna, um gênero que, além de bastante divertido, deixou fortes marcas na literatura norte-americana. Dos anos 60 até os dias de hoje.",870,de 61 a 73,ric-81275-78,4,TEMPO,TEMPO_CALEND,INTERVALO,tempo,,
