,Unnamed: 0,doc_id,doc_index,p_sentence_processed,p_index,entity,entity_id,entity_index,categ,tipo,subtipo,tipo_final,tiporel,corel
1202,1964,aa40383,28,"1. Hoje à noite o Benfica tem um teste elucidativo sobre o seu verdadeiro valor. Teve-o também antes contra o Manchester United , onde passou com distinção, é facto, mas o Manchester desta época e, sobretudo, o de Dezembro passado , é uma pálida imitação dos «red devils» de um passado recente , que tudo atemorizavam. O Liverpool , para além de campeão europeu em título, é melhor equipa e mais calculista. Contra ele, o Benfica tem de jogar o seu máximo e então se verá se o seu máximo está ou não ao mais alto nível europeu. Ao iniciar com uma derrota inapelável este terrível ciclo de nove dias em que tudo se pode sonhar e tudo se pode perder, o Benfica de Ronald Koeman | Benfica de Ronald Koeman parece ter lançado a descrença entre os seus --- adeptos e jornalistas. De repente, a tão louvada equipa de há três semanas atrás parece já não inspirar confiança a ninguém e o seu treinador virou um saco de pancada ao alcance de todas as frustrações. Acusa-se Koeman de mudar constantemente a equipa, como se ele fosse responsável pelas lesões e castigos ou pela chegada de uma mini-enxurrada de reforços em Dezembro , anunciados pela Direcção como o suplemento que faltava para a conquista da Liga dos Campeões e que ele, logicamente, tinha de experimentar e utilizar. E esquecendo-se até de que foi uma dessas inesperadas «revoluções» na formação da equipa que conduziu à também inesperada vitória contra o Manchester . Até se acusa Koeman de já ter experimentado quatro guarda-redes, como se fosse ele o culpado pelas lesões de Quim e de Moreira , pela manifesta impreparação de Nereu , ou pela «épica» contratação de Moretto , delirantemente saudada pela massa associativa e afins. Embora não me motive muito perceber o que se passa em casa alheia, a mim parece-me que, mais prosaicamente, a questão das esperanças traídas no Benfica tem sobretudo a ver com a ilusão criada sobre o valor real da equipa. Tudo começou na época passada, com um Campeonato e uma Taça ganhos de forma que foi tudo menos convincente mas que, por temor ou reverência, ninguém se atreveu a questionar. Por isso, quando Luís Filipe Vieira disse que esta era uma equipa de campeões, toda a gente fingiu que sim, e, quando, reforços acrescentados, ele passou a dizer que esta era uma equipa capaz de chegar à final e talvez ganhar a Champions , continuaram todos a fingir que acreditavam. Depois, houve a vitória sobre o Manchester e a série de sete triunfos consecutivos na Liga portuguesa e foi ver o José Veiga , de peito feito, a anunciar a inevitável revalidação do título e a Europa ao virar da esquina. Mas ninguém se deteve a pensar quantos, desses sete jogos, foram ganhos sem dúvidas de arbitragem e através de exibições convincentes, porque é um crime de lesa-majestade questionar o mérito dos triunfos benfiquistas. E assim se criou a verdade oficial de que estava aí um grande Benfica , que nada nem ninguém conseguiriam parar. Agora, três súbitas derrotas depois, cai-se no extremo oposto. E na pior altura, quando a equipa mais precisava da confiança dos seus. Mas, se entre hoje e domingo , tudo correr mal para os benfiquistas, é certo e sabido que quem semeou os ventos de ilusão não colherá as tempestades de desilusão. Isso está guardado para um bode expiatório mais conveniente.",364,José Veiga,aa40383-316,31,PESSOA,INDIVIDUAL,,individuo,vinculo_inst,aa40383-307
1203,1965,aa40383,28,"1. Hoje à noite o Benfica tem um teste elucidativo sobre o seu verdadeiro valor. Teve-o também antes contra o Manchester United , onde passou com distinção, é facto, mas o Manchester desta época e, sobretudo, o de Dezembro passado , é uma pálida imitação dos «red devils» de um passado recente , que tudo atemorizavam. O Liverpool , para além de campeão europeu em título, é melhor equipa e mais calculista. Contra ele, o Benfica tem de jogar o seu máximo e então se verá se o seu máximo está ou não ao mais alto nível europeu. Ao iniciar com uma derrota inapelável este terrível ciclo de nove dias em que tudo se pode sonhar e tudo se pode perder, o Benfica de Ronald Koeman | Benfica de Ronald Koeman parece ter lançado a descrença entre os seus --- adeptos e jornalistas. De repente, a tão louvada equipa de há três semanas atrás parece já não inspirar confiança a ninguém e o seu treinador virou um saco de pancada ao alcance de todas as frustrações. Acusa-se Koeman de mudar constantemente a equipa, como se ele fosse responsável pelas lesões e castigos ou pela chegada de uma mini-enxurrada de reforços em Dezembro , anunciados pela Direcção como o suplemento que faltava para a conquista da Liga dos Campeões e que ele, logicamente, tinha de experimentar e utilizar. E esquecendo-se até de que foi uma dessas inesperadas «revoluções» na formação da equipa que conduziu à também inesperada vitória contra o Manchester . Até se acusa Koeman de já ter experimentado quatro guarda-redes, como se fosse ele o culpado pelas lesões de Quim e de Moreira , pela manifesta impreparação de Nereu , ou pela «épica» contratação de Moretto , delirantemente saudada pela massa associativa e afins. Embora não me motive muito perceber o que se passa em casa alheia, a mim parece-me que, mais prosaicamente, a questão das esperanças traídas no Benfica tem sobretudo a ver com a ilusão criada sobre o valor real da equipa. Tudo começou na época passada, com um Campeonato e uma Taça ganhos de forma que foi tudo menos convincente mas que, por temor ou reverência, ninguém se atreveu a questionar. Por isso, quando Luís Filipe Vieira disse que esta era uma equipa de campeões, toda a gente fingiu que sim, e, quando, reforços acrescentados, ele passou a dizer que esta era uma equipa capaz de chegar à final e talvez ganhar a Champions , continuaram todos a fingir que acreditavam. Depois, houve a vitória sobre o Manchester e a série de sete triunfos consecutivos na Liga portuguesa e foi ver o José Veiga , de peito feito, a anunciar a inevitável revalidação do título e a Europa ao virar da esquina. Mas ninguém se deteve a pensar quantos, desses sete jogos, foram ganhos sem dúvidas de arbitragem e através de exibições convincentes, porque é um crime de lesa-majestade questionar o mérito dos triunfos benfiquistas. E assim se criou a verdade oficial de que estava aí um grande Benfica , que nada nem ninguém conseguiriam parar. Agora, três súbitas derrotas depois, cai-se no extremo oposto. E na pior altura, quando a equipa mais precisava da confiança dos seus. Mas, se entre hoje e domingo , tudo correr mal para os benfiquistas, é certo e sabido que quem semeou os ventos de ilusão não colherá as tempestades de desilusão. Isso está guardado para um bode expiatório mais conveniente.",364,Europa,aa40383-317,32,ACONTECIMENTO|OUTRO,ORGANIZADO|,,acontecimento,,
1204,1966,aa40383,28,"1. Hoje à noite o Benfica tem um teste elucidativo sobre o seu verdadeiro valor. Teve-o também antes contra o Manchester United , onde passou com distinção, é facto, mas o Manchester desta época e, sobretudo, o de Dezembro passado , é uma pálida imitação dos «red devils» de um passado recente , que tudo atemorizavam. O Liverpool , para além de campeão europeu em título, é melhor equipa e mais calculista. Contra ele, o Benfica tem de jogar o seu máximo e então se verá se o seu máximo está ou não ao mais alto nível europeu. Ao iniciar com uma derrota inapelável este terrível ciclo de nove dias em que tudo se pode sonhar e tudo se pode perder, o Benfica de Ronald Koeman | Benfica de Ronald Koeman parece ter lançado a descrença entre os seus --- adeptos e jornalistas. De repente, a tão louvada equipa de há três semanas atrás parece já não inspirar confiança a ninguém e o seu treinador virou um saco de pancada ao alcance de todas as frustrações. Acusa-se Koeman de mudar constantemente a equipa, como se ele fosse responsável pelas lesões e castigos ou pela chegada de uma mini-enxurrada de reforços em Dezembro , anunciados pela Direcção como o suplemento que faltava para a conquista da Liga dos Campeões e que ele, logicamente, tinha de experimentar e utilizar. E esquecendo-se até de que foi uma dessas inesperadas «revoluções» na formação da equipa que conduziu à também inesperada vitória contra o Manchester . Até se acusa Koeman de já ter experimentado quatro guarda-redes, como se fosse ele o culpado pelas lesões de Quim e de Moreira , pela manifesta impreparação de Nereu , ou pela «épica» contratação de Moretto , delirantemente saudada pela massa associativa e afins. Embora não me motive muito perceber o que se passa em casa alheia, a mim parece-me que, mais prosaicamente, a questão das esperanças traídas no Benfica tem sobretudo a ver com a ilusão criada sobre o valor real da equipa. Tudo começou na época passada, com um Campeonato e uma Taça ganhos de forma que foi tudo menos convincente mas que, por temor ou reverência, ninguém se atreveu a questionar. Por isso, quando Luís Filipe Vieira disse que esta era uma equipa de campeões, toda a gente fingiu que sim, e, quando, reforços acrescentados, ele passou a dizer que esta era uma equipa capaz de chegar à final e talvez ganhar a Champions , continuaram todos a fingir que acreditavam. Depois, houve a vitória sobre o Manchester e a série de sete triunfos consecutivos na Liga portuguesa e foi ver o José Veiga , de peito feito, a anunciar a inevitável revalidação do título e a Europa ao virar da esquina. Mas ninguém se deteve a pensar quantos, desses sete jogos, foram ganhos sem dúvidas de arbitragem e através de exibições convincentes, porque é um crime de lesa-majestade questionar o mérito dos triunfos benfiquistas. E assim se criou a verdade oficial de que estava aí um grande Benfica , que nada nem ninguém conseguiriam parar. Agora, três súbitas derrotas depois, cai-se no extremo oposto. E na pior altura, quando a equipa mais precisava da confiança dos seus. Mas, se entre hoje e domingo , tudo correr mal para os benfiquistas, é certo e sabido que quem semeou os ventos de ilusão não colherá as tempestades de desilusão. Isso está guardado para um bode expiatório mais conveniente.",364,Benfica,aa40383-318,33,PESSOA,GRUPOMEMBRO,,organizacao,ident,aa40383-285
1205,1967,aa40383,28,"1. Hoje à noite o Benfica tem um teste elucidativo sobre o seu verdadeiro valor. Teve-o também antes contra o Manchester United , onde passou com distinção, é facto, mas o Manchester desta época e, sobretudo, o de Dezembro passado , é uma pálida imitação dos «red devils» de um passado recente , que tudo atemorizavam. O Liverpool , para além de campeão europeu em título, é melhor equipa e mais calculista. Contra ele, o Benfica tem de jogar o seu máximo e então se verá se o seu máximo está ou não ao mais alto nível europeu. Ao iniciar com uma derrota inapelável este terrível ciclo de nove dias em que tudo se pode sonhar e tudo se pode perder, o Benfica de Ronald Koeman | Benfica de Ronald Koeman parece ter lançado a descrença entre os seus --- adeptos e jornalistas. De repente, a tão louvada equipa de há três semanas atrás parece já não inspirar confiança a ninguém e o seu treinador virou um saco de pancada ao alcance de todas as frustrações. Acusa-se Koeman de mudar constantemente a equipa, como se ele fosse responsável pelas lesões e castigos ou pela chegada de uma mini-enxurrada de reforços em Dezembro , anunciados pela Direcção como o suplemento que faltava para a conquista da Liga dos Campeões e que ele, logicamente, tinha de experimentar e utilizar. E esquecendo-se até de que foi uma dessas inesperadas «revoluções» na formação da equipa que conduziu à também inesperada vitória contra o Manchester . Até se acusa Koeman de já ter experimentado quatro guarda-redes, como se fosse ele o culpado pelas lesões de Quim e de Moreira , pela manifesta impreparação de Nereu , ou pela «épica» contratação de Moretto , delirantemente saudada pela massa associativa e afins. Embora não me motive muito perceber o que se passa em casa alheia, a mim parece-me que, mais prosaicamente, a questão das esperanças traídas no Benfica tem sobretudo a ver com a ilusão criada sobre o valor real da equipa. Tudo começou na época passada, com um Campeonato e uma Taça ganhos de forma que foi tudo menos convincente mas que, por temor ou reverência, ninguém se atreveu a questionar. Por isso, quando Luís Filipe Vieira disse que esta era uma equipa de campeões, toda a gente fingiu que sim, e, quando, reforços acrescentados, ele passou a dizer que esta era uma equipa capaz de chegar à final e talvez ganhar a Champions , continuaram todos a fingir que acreditavam. Depois, houve a vitória sobre o Manchester e a série de sete triunfos consecutivos na Liga portuguesa e foi ver o José Veiga , de peito feito, a anunciar a inevitável revalidação do título e a Europa ao virar da esquina. Mas ninguém se deteve a pensar quantos, desses sete jogos, foram ganhos sem dúvidas de arbitragem e através de exibições convincentes, porque é um crime de lesa-majestade questionar o mérito dos triunfos benfiquistas. E assim se criou a verdade oficial de que estava aí um grande Benfica , que nada nem ninguém conseguiriam parar. Agora, três súbitas derrotas depois, cai-se no extremo oposto. E na pior altura, quando a equipa mais precisava da confiança dos seus. Mas, se entre hoje e domingo , tudo correr mal para os benfiquistas, é certo e sabido que quem semeou os ventos de ilusão não colherá as tempestades de desilusão. Isso está guardado para um bode expiatório mais conveniente.",364,entre hoje e domingo,aa40383-320,34,TEMPO,TEMPO_CALEND,INTERVALO,tempo,,
1206,1968,aa40383,28,"2. O Benfica jogava em Guimarães sob o peso de ter três jogadores ameaçados de não poderem defrontar o FC Porto caso vissem um cartão amarelo. Lucílio Baptista foi a escolha adequada para a ocasião (mas digo desde já que nenhum daqueles três mereceu um amarelo). Mas, no resto, Lucílio não deixou os seus predicados por mãos alheias: num jogo sem dureza nem indisciplina, com faltas distribuídas por igual por ambas as equipas, Lucílio Batista conseguiu marcar o dobro de faltas ao Vitória , deixando inúmeras por assinalar contra o Benfica , e mostrar sete cartões amarelos a jogadores do Guimarães contra apenas um aos benfiquistas.",365,Benfica,aa40383-321,0,PESSOA,GRUPOMEMBRO,,organizacao,ident,aa40383-285
1207,1969,aa40383,28,"2. O Benfica jogava em Guimarães sob o peso de ter três jogadores ameaçados de não poderem defrontar o FC Porto caso vissem um cartão amarelo. Lucílio Baptista foi a escolha adequada para a ocasião (mas digo desde já que nenhum daqueles três mereceu um amarelo). Mas, no resto, Lucílio não deixou os seus predicados por mãos alheias: num jogo sem dureza nem indisciplina, com faltas distribuídas por igual por ambas as equipas, Lucílio Batista conseguiu marcar o dobro de faltas ao Vitória , deixando inúmeras por assinalar contra o Benfica , e mostrar sete cartões amarelos a jogadores do Guimarães contra apenas um aos benfiquistas.",365,Guimarães,aa40383-322,1,LOCAL,HUMANO,CONSTRUCAO,local,,
1208,1970,aa40383,28,"2. O Benfica jogava em Guimarães sob o peso de ter três jogadores ameaçados de não poderem defrontar o FC Porto caso vissem um cartão amarelo. Lucílio Baptista foi a escolha adequada para a ocasião (mas digo desde já que nenhum daqueles três mereceu um amarelo). Mas, no resto, Lucílio não deixou os seus predicados por mãos alheias: num jogo sem dureza nem indisciplina, com faltas distribuídas por igual por ambas as equipas, Lucílio Batista conseguiu marcar o dobro de faltas ao Vitória , deixando inúmeras por assinalar contra o Benfica , e mostrar sete cartões amarelos a jogadores do Guimarães contra apenas um aos benfiquistas.",365,FC Porto,aa40383-323,2,PESSOA,GRUPOMEMBRO,,organizacao,,
1209,1971,aa40383,28,"2. O Benfica jogava em Guimarães sob o peso de ter três jogadores ameaçados de não poderem defrontar o FC Porto caso vissem um cartão amarelo. Lucílio Baptista foi a escolha adequada para a ocasião (mas digo desde já que nenhum daqueles três mereceu um amarelo). Mas, no resto, Lucílio não deixou os seus predicados por mãos alheias: num jogo sem dureza nem indisciplina, com faltas distribuídas por igual por ambas as equipas, Lucílio Batista conseguiu marcar o dobro de faltas ao Vitória , deixando inúmeras por assinalar contra o Benfica , e mostrar sete cartões amarelos a jogadores do Guimarães contra apenas um aos benfiquistas.",365,Lucílio Baptista,aa40383-324,3,PESSOA,INDIVIDUAL,,individuo,,
1210,1972,aa40383,28,"2. O Benfica jogava em Guimarães sob o peso de ter três jogadores ameaçados de não poderem defrontar o FC Porto caso vissem um cartão amarelo. Lucílio Baptista foi a escolha adequada para a ocasião (mas digo desde já que nenhum daqueles três mereceu um amarelo). Mas, no resto, Lucílio não deixou os seus predicados por mãos alheias: num jogo sem dureza nem indisciplina, com faltas distribuídas por igual por ambas as equipas, Lucílio Batista conseguiu marcar o dobro de faltas ao Vitória , deixando inúmeras por assinalar contra o Benfica , e mostrar sete cartões amarelos a jogadores do Guimarães contra apenas um aos benfiquistas.",365,Lucílio,aa40383-326,4,PESSOA,INDIVIDUAL,,individuo,ident,aa40383-324
1211,1973,aa40383,28,"2. O Benfica jogava em Guimarães sob o peso de ter três jogadores ameaçados de não poderem defrontar o FC Porto caso vissem um cartão amarelo. Lucílio Baptista foi a escolha adequada para a ocasião (mas digo desde já que nenhum daqueles três mereceu um amarelo). Mas, no resto, Lucílio não deixou os seus predicados por mãos alheias: num jogo sem dureza nem indisciplina, com faltas distribuídas por igual por ambas as equipas, Lucílio Batista conseguiu marcar o dobro de faltas ao Vitória , deixando inúmeras por assinalar contra o Benfica , e mostrar sete cartões amarelos a jogadores do Guimarães contra apenas um aos benfiquistas.",365,Lucílio Batista,aa40383-327,5,PESSOA,INDIVIDUAL,,individuo,ident,aa40383-324
1212,1974,aa40383,28,"2. O Benfica jogava em Guimarães sob o peso de ter três jogadores ameaçados de não poderem defrontar o FC Porto caso vissem um cartão amarelo. Lucílio Baptista foi a escolha adequada para a ocasião (mas digo desde já que nenhum daqueles três mereceu um amarelo). Mas, no resto, Lucílio não deixou os seus predicados por mãos alheias: num jogo sem dureza nem indisciplina, com faltas distribuídas por igual por ambas as equipas, Lucílio Batista conseguiu marcar o dobro de faltas ao Vitória , deixando inúmeras por assinalar contra o Benfica , e mostrar sete cartões amarelos a jogadores do Guimarães contra apenas um aos benfiquistas.",365,Vitória,aa40383-328,6,PESSOA,GRUPOMEMBRO,,organizacao,,
1213,1975,aa40383,28,"2. O Benfica jogava em Guimarães sob o peso de ter três jogadores ameaçados de não poderem defrontar o FC Porto caso vissem um cartão amarelo. Lucílio Baptista foi a escolha adequada para a ocasião (mas digo desde já que nenhum daqueles três mereceu um amarelo). Mas, no resto, Lucílio não deixou os seus predicados por mãos alheias: num jogo sem dureza nem indisciplina, com faltas distribuídas por igual por ambas as equipas, Lucílio Batista conseguiu marcar o dobro de faltas ao Vitória , deixando inúmeras por assinalar contra o Benfica , e mostrar sete cartões amarelos a jogadores do Guimarães contra apenas um aos benfiquistas.",365,Benfica,aa40383-329,7,PESSOA,GRUPOMEMBRO,,organizacao,ident,aa40383-285
1214,1976,aa40383,28,"2. O Benfica jogava em Guimarães sob o peso de ter três jogadores ameaçados de não poderem defrontar o FC Porto caso vissem um cartão amarelo. Lucílio Baptista foi a escolha adequada para a ocasião (mas digo desde já que nenhum daqueles três mereceu um amarelo). Mas, no resto, Lucílio não deixou os seus predicados por mãos alheias: num jogo sem dureza nem indisciplina, com faltas distribuídas por igual por ambas as equipas, Lucílio Batista conseguiu marcar o dobro de faltas ao Vitória , deixando inúmeras por assinalar contra o Benfica , e mostrar sete cartões amarelos a jogadores do Guimarães contra apenas um aos benfiquistas.",365,Guimarães,aa40383-330,8,ORGANIZACAO,INSTITUICAO,,organizacao,,
1215,1977,aa40383,28,"3. E, a propósito do « Apito Dourado », essa mega investigação judicial, que parece ter o condão de vir a arrastar-se durante anos , tornando alguns eternamente suspeitos (ou até mesmo já condenados, a quem isso convém) e outros estranhamente imunes às suspeitas, aguardei com alguma curiosidade o despacho de pronúncia, no que se refere ao presidente do FC Porto | presidente do FC Porto . Mas, afinal e como aqui antecipei desde o início, a montanha pariu um rato, ou pior ainda, pariu a insustentável continuação das suspeitas por confirmar. Mais de um ano de investigações decorrido, depois daquele imenso aparato policial-mediático para ouvir o «suspeitíssimo» Pinto da Costa , depois de dezenas ou centenas de milhares de contos gastos aos contribuintes, depois de não sei quantas prorrogações de prazo a favor do Ministério Público , depois do reforço extraordinário dos meios de investigação, a «task force » judicial de Gondomar conclui apenas em extrair certidões do processo para que outros continuem a investigar Pinto da Costa . E, quanto a factos novos, indícios novos, provas recolhidas, nada. A suspeita «gravíssima» mantém-se rigorosamente a mesma de há um ano atrás : em 2004 , o FC Porto de José Mourinho | FC Porto de José Mourinho , já virtual campeão nacional, com alguns onze pontos de avanço sobre o segundo classificado, o Benfica , a semanas de se tornar campeão europeu, terá subornado, com recurso a «meninas» o árbitro do encontro no Dragão contra o E. Amadora , em vias de despromoção, como forma de garantir a vitória no jogo --- parece que, de outra maneira, não conseguiriam ganhar. E é nisto que se gasta o tempo e o dinheiro dos contribuintes: não fazendo justiça, mas mantendo eternas as suspeitas que a tantos convém. Mas também a verdade é que, à luz do que está em causa---e é apenas isto--- só acredita, ou finge acreditar, quem quer.",366,Apito Dourado,aa40383-331,0,OBRA,PLANO,,obra,,
1216,1978,aa40383,28,"3. E, a propósito do « Apito Dourado », essa mega investigação judicial, que parece ter o condão de vir a arrastar-se durante anos , tornando alguns eternamente suspeitos (ou até mesmo já condenados, a quem isso convém) e outros estranhamente imunes às suspeitas, aguardei com alguma curiosidade o despacho de pronúncia, no que se refere ao presidente do FC Porto | presidente do FC Porto . Mas, afinal e como aqui antecipei desde o início, a montanha pariu um rato, ou pior ainda, pariu a insustentável continuação das suspeitas por confirmar. Mais de um ano de investigações decorrido, depois daquele imenso aparato policial-mediático para ouvir o «suspeitíssimo» Pinto da Costa , depois de dezenas ou centenas de milhares de contos gastos aos contribuintes, depois de não sei quantas prorrogações de prazo a favor do Ministério Público , depois do reforço extraordinário dos meios de investigação, a «task force » judicial de Gondomar conclui apenas em extrair certidões do processo para que outros continuem a investigar Pinto da Costa . E, quanto a factos novos, indícios novos, provas recolhidas, nada. A suspeita «gravíssima» mantém-se rigorosamente a mesma de há um ano atrás : em 2004 , o FC Porto de José Mourinho | FC Porto de José Mourinho , já virtual campeão nacional, com alguns onze pontos de avanço sobre o segundo classificado, o Benfica , a semanas de se tornar campeão europeu, terá subornado, com recurso a «meninas» o árbitro do encontro no Dragão contra o E. Amadora , em vias de despromoção, como forma de garantir a vitória no jogo --- parece que, de outra maneira, não conseguiriam ganhar. E é nisto que se gasta o tempo e o dinheiro dos contribuintes: não fazendo justiça, mas mantendo eternas as suspeitas que a tantos convém. Mas também a verdade é que, à luz do que está em causa---e é apenas isto--- só acredita, ou finge acreditar, quem quer.",366,durante anos,aa40383-332,1,TEMPO,DURACAO,,tempo,,
1217,1979,aa40383,28,"3. E, a propósito do « Apito Dourado », essa mega investigação judicial, que parece ter o condão de vir a arrastar-se durante anos , tornando alguns eternamente suspeitos (ou até mesmo já condenados, a quem isso convém) e outros estranhamente imunes às suspeitas, aguardei com alguma curiosidade o despacho de pronúncia, no que se refere ao presidente do FC Porto | presidente do FC Porto . Mas, afinal e como aqui antecipei desde o início, a montanha pariu um rato, ou pior ainda, pariu a insustentável continuação das suspeitas por confirmar. Mais de um ano de investigações decorrido, depois daquele imenso aparato policial-mediático para ouvir o «suspeitíssimo» Pinto da Costa , depois de dezenas ou centenas de milhares de contos gastos aos contribuintes, depois de não sei quantas prorrogações de prazo a favor do Ministério Público , depois do reforço extraordinário dos meios de investigação, a «task force » judicial de Gondomar conclui apenas em extrair certidões do processo para que outros continuem a investigar Pinto da Costa . E, quanto a factos novos, indícios novos, provas recolhidas, nada. A suspeita «gravíssima» mantém-se rigorosamente a mesma de há um ano atrás : em 2004 , o FC Porto de José Mourinho | FC Porto de José Mourinho , já virtual campeão nacional, com alguns onze pontos de avanço sobre o segundo classificado, o Benfica , a semanas de se tornar campeão europeu, terá subornado, com recurso a «meninas» o árbitro do encontro no Dragão contra o E. Amadora , em vias de despromoção, como forma de garantir a vitória no jogo --- parece que, de outra maneira, não conseguiriam ganhar. E é nisto que se gasta o tempo e o dinheiro dos contribuintes: não fazendo justiça, mas mantendo eternas as suspeitas que a tantos convém. Mas também a verdade é que, à luz do que está em causa---e é apenas isto--- só acredita, ou finge acreditar, quem quer.",366,presidente do FC Porto,aa40383-10,2,PESSOA,CARGO,,individuo,,
1218,1980,aa40383,28,"3. E, a propósito do « Apito Dourado », essa mega investigação judicial, que parece ter o condão de vir a arrastar-se durante anos , tornando alguns eternamente suspeitos (ou até mesmo já condenados, a quem isso convém) e outros estranhamente imunes às suspeitas, aguardei com alguma curiosidade o despacho de pronúncia, no que se refere ao presidente do FC Porto | presidente do FC Porto . Mas, afinal e como aqui antecipei desde o início, a montanha pariu um rato, ou pior ainda, pariu a insustentável continuação das suspeitas por confirmar. Mais de um ano de investigações decorrido, depois daquele imenso aparato policial-mediático para ouvir o «suspeitíssimo» Pinto da Costa , depois de dezenas ou centenas de milhares de contos gastos aos contribuintes, depois de não sei quantas prorrogações de prazo a favor do Ministério Público , depois do reforço extraordinário dos meios de investigação, a «task force » judicial de Gondomar conclui apenas em extrair certidões do processo para que outros continuem a investigar Pinto da Costa . E, quanto a factos novos, indícios novos, provas recolhidas, nada. A suspeita «gravíssima» mantém-se rigorosamente a mesma de há um ano atrás : em 2004 , o FC Porto de José Mourinho | FC Porto de José Mourinho , já virtual campeão nacional, com alguns onze pontos de avanço sobre o segundo classificado, o Benfica , a semanas de se tornar campeão europeu, terá subornado, com recurso a «meninas» o árbitro do encontro no Dragão contra o E. Amadora , em vias de despromoção, como forma de garantir a vitória no jogo --- parece que, de outra maneira, não conseguiriam ganhar. E é nisto que se gasta o tempo e o dinheiro dos contribuintes: não fazendo justiça, mas mantendo eternas as suspeitas que a tantos convém. Mas também a verdade é que, à luz do que está em causa---e é apenas isto--- só acredita, ou finge acreditar, quem quer.",366,FC Porto,aa40383-11,3,ORGANIZACAO,EMPRESA,,organizacao,vinculo_inst,aa40383-323
1219,1981,aa40383,28,"3. E, a propósito do « Apito Dourado », essa mega investigação judicial, que parece ter o condão de vir a arrastar-se durante anos , tornando alguns eternamente suspeitos (ou até mesmo já condenados, a quem isso convém) e outros estranhamente imunes às suspeitas, aguardei com alguma curiosidade o despacho de pronúncia, no que se refere ao presidente do FC Porto | presidente do FC Porto . Mas, afinal e como aqui antecipei desde o início, a montanha pariu um rato, ou pior ainda, pariu a insustentável continuação das suspeitas por confirmar. Mais de um ano de investigações decorrido, depois daquele imenso aparato policial-mediático para ouvir o «suspeitíssimo» Pinto da Costa , depois de dezenas ou centenas de milhares de contos gastos aos contribuintes, depois de não sei quantas prorrogações de prazo a favor do Ministério Público , depois do reforço extraordinário dos meios de investigação, a «task force » judicial de Gondomar conclui apenas em extrair certidões do processo para que outros continuem a investigar Pinto da Costa . E, quanto a factos novos, indícios novos, provas recolhidas, nada. A suspeita «gravíssima» mantém-se rigorosamente a mesma de há um ano atrás : em 2004 , o FC Porto de José Mourinho | FC Porto de José Mourinho , já virtual campeão nacional, com alguns onze pontos de avanço sobre o segundo classificado, o Benfica , a semanas de se tornar campeão europeu, terá subornado, com recurso a «meninas» o árbitro do encontro no Dragão contra o E. Amadora , em vias de despromoção, como forma de garantir a vitória no jogo --- parece que, de outra maneira, não conseguiriam ganhar. E é nisto que se gasta o tempo e o dinheiro dos contribuintes: não fazendo justiça, mas mantendo eternas as suspeitas que a tantos convém. Mas também a verdade é que, à luz do que está em causa---e é apenas isto--- só acredita, ou finge acreditar, quem quer.",366,Mais de um ano,aa40383-294,4,TEMPO,DURACAO,,tempo,,
1220,1982,aa40383,28,"3. E, a propósito do « Apito Dourado », essa mega investigação judicial, que parece ter o condão de vir a arrastar-se durante anos , tornando alguns eternamente suspeitos (ou até mesmo já condenados, a quem isso convém) e outros estranhamente imunes às suspeitas, aguardei com alguma curiosidade o despacho de pronúncia, no que se refere ao presidente do FC Porto | presidente do FC Porto . Mas, afinal e como aqui antecipei desde o início, a montanha pariu um rato, ou pior ainda, pariu a insustentável continuação das suspeitas por confirmar. Mais de um ano de investigações decorrido, depois daquele imenso aparato policial-mediático para ouvir o «suspeitíssimo» Pinto da Costa , depois de dezenas ou centenas de milhares de contos gastos aos contribuintes, depois de não sei quantas prorrogações de prazo a favor do Ministério Público , depois do reforço extraordinário dos meios de investigação, a «task force » judicial de Gondomar conclui apenas em extrair certidões do processo para que outros continuem a investigar Pinto da Costa . E, quanto a factos novos, indícios novos, provas recolhidas, nada. A suspeita «gravíssima» mantém-se rigorosamente a mesma de há um ano atrás : em 2004 , o FC Porto de José Mourinho | FC Porto de José Mourinho , já virtual campeão nacional, com alguns onze pontos de avanço sobre o segundo classificado, o Benfica , a semanas de se tornar campeão europeu, terá subornado, com recurso a «meninas» o árbitro do encontro no Dragão contra o E. Amadora , em vias de despromoção, como forma de garantir a vitória no jogo --- parece que, de outra maneira, não conseguiriam ganhar. E é nisto que se gasta o tempo e o dinheiro dos contribuintes: não fazendo justiça, mas mantendo eternas as suspeitas que a tantos convém. Mas também a verdade é que, à luz do que está em causa---e é apenas isto--- só acredita, ou finge acreditar, quem quer.",366,Pinto da Costa,aa40383-335,5,PESSOA,INDIVIDUAL,,individuo,vinculo_inst ident,aa40383-11 aa40383-10
